article_url,anchor_text,href,tags
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/34075212/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC7869748/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/33592168/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC8020059/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/33842902/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC8290271/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/33855951/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC9119661/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/35598619/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC8757569/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/34965358/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/33558746/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC11000439/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/34910863/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC9241364/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/32651556/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC8133773/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/33961632/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC6325816/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/30621750/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC2723002/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/19505943/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC8344591/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/34527285/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC7610519/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/32669681/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC3137218/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/21653522/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC3198575/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/21903627/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,Google Scholar,"https://scholar.google.com/scholar_lookup?journal=Bioinformatics&title=A%20statistical%20framework%20for%20SNP%20calling,%20mutation%20discovery,%20association%20mapping%20and%20population%20genetical%20parameter%20estimation%20from%20sequencing%20data&author=H.%20Li&volume=27&publication_year=2011&pages=2987-2993&pmid=21903627&doi=10.1093/bioinformatics/btr509&",data_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC6247931/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/29790939/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC8237802/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/34189396/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC4271533/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/25371430/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC5388101/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/28382917/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,Google Scholar,https://scholar.google.com/scholar_lookup?journal=Euro%20Surveill.&title=GISAID:%20global%20initiative%20on%20sharing%20all%20influenza%20data%20-%20from%20vision%20to%20reality&author=Y.%20Shu&author=J.%20McCauley&volume=22&publication_year=2017&pages=30494&pmid=28382917&doi=10.2807/1560-7917.ES.2017.22.13.30494&,data_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/14734327/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC5850291/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/29029186/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PMC free article,https://pmc.ncbi.nlm.nih.gov/articles/PMC2832824/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PubMed,https://pubmed.ncbi.nlm.nih.gov/20110278/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,PDF (5.0 MB),https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/pdf/main.pdf,downloadable_candidate;accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,Download .nbib .nbib,https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,Please try again,https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,NCBI on X (formerly known as Twitter),https://twitter.com/ncbi,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,NCBI on Facebook,https://www.facebook.com/ncbi.nlm,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,NCBI on LinkedIn,https://www.linkedin.com/company/ncbinlm,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,NCBI on GitHub,https://github.com/ncbi,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,NCBI RSS feed,https://ncbiinsights.ncbi.nlm.nih.gov/,accession_candidate
https://pmc.ncbi.nlm.nih.gov/articles/PMC9906997/,"National Library of Medicine 8600 Rockville Pike Bethesda, MD 20894","https://www.google.com/maps/place/8600+Rockville+Pike,+Bethesda,+MD+20894/%4038.9959508,            -77.101021,17z/data%3D!3m1!4b1!4m5!3m4!1s0x89b7c95e25765ddb%3A0x19156f88b27635b8!8m2!3d38.9959508!            4d-77.0988323",data_candidate
